state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_zero_position,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
732.403,31.69731934,0.151123047,1.185058594,-0.112548828,-17.95419847,-20.30534351,-136.9465649,-19049,942,231,,-12.59082031,-51.05054487,-0.520931965,FALSE,0.489697513,FALSE,,-17653,,34
732.408,31.70232062,0.153564453,1.229980469,-0.146972656,-21.12977099,-19.72519084,-142.1679389,-18843,915,255,,-12.70068359,-47.66831702,-0.575192562,FALSE,0.49373514,FALSE,,-17572,,34
732.413,31.70732202,0.145019531,1.253662109,-0.155517578,-22.90076336,-18.99236641,-145.0381679,-18644,867,250,,-12.85449219,-44.05269744,-0.564103035,FALSE,0.497902444,FALSE,,-17459,,34
732.418,31.7123237,0.131835938,1.272949219,-0.183837891,-24.48854962,-18.83969466,-146.8091603,-18490,845,236,,-12.94238281,-40.22481904,-0.5326149,FALSE,0.502150715,FALSE,,-17394,,34
732.423,31.71732565,0.114990234,1.289794922,-0.206298828,-25.83206107,-18.59541985,-148.6717557,-18306,798,198,,-13.03027344,-36.21528693,-0.446940029,FALSE,0.506390067,FALSE,,-17330,,34
732.428,31.72232697,0.037353516,1.362060547,-0.243896484,-27.48091603,-19.35877863,-151.1450382,-18131,769,206,,-13.07421875,-31.97006564,-0.465042465,FALSE,0.510578148,FALSE,,-17297,,34
732.433,31.72732927,-0.026367188,1.374511719,-0.241210938,-27.78625954,-19.02290076,-154.2290076,-17966,725,192,,-13.05224609,-27.29691922,-0.433417018,FALSE,0.514777944,FALSE,,-17314,,34
732.438,31.73233118,-0.023681641,1.329345703,-0.260742188,-27.78625954,-19.54198473,-155.7862595,-17813,662,194,,-13.03027344,-22.01867657,-0.437910938,FALSE,0.519041837,FALSE,,-17330,,34
732.443,31.73733354,-0.021484375,1.310058594,-0.256835938,-27.84732824,-20.24427481,-156.8549618,-17669,631,159,,-13.00830078,-16.5116031,-0.3588893,FALSE,0.523236261,FALSE,,-17346,,34
732.448,31.74233521,-0.029541016,1.356201172,-0.233398438,-28.70229008,-23.96946565,-156.4274809,-17538,565,102,,-12.96435547,-11.21191392,-0.230208938,FALSE,0.52746441,FALSE,,-17378,,34
732.453,31.74733721,-0.053710938,1.391357422,-0.214599609,-29.49618321,-27.14503817,-155.7862595,-17427,479,4,,-12.76660156,-5.676660565,-0.009023924,FALSE,0.531714197,FALSE,,-17524,,34
732.458,31.75233922,-0.036621094,1.403076172,-0.206054688,-29.49618321,-29.19083969,-155.9694656,-17341,360,-215,,-12.59082031,0.800603856,0.484850097,FALSE,0.535900622,FALSE,,-17653,,34
732.463,31.75734141,-0.002441406,1.404052734,-0.208251953,-28.94656489,-31.41984733,-157.1603053,-17304,142,-540,,-12.26123047,8.420771179,1.216884822,FALSE,0.540104574,FALSE,,-17897,,34
732.468,31.76234308,0.049804688,1.400146484,-0.198730469,-28.24427481,-36.94656489,-157.9236641,-17332,-156,-755,,-11.99755859,17.04435639,1.70039883,FALSE,0.54437909,FALSE,,-18092,,34
732.473,31.76734534,0.075927734,1.384033203,-0.199462891,-27.81679389,-41.34351145,-157.1908397,-17394,-280,-671,,-11.51416016,26.58954949,1.509599992,FALSE,0.548547471,FALSE,,-18450,,34
732.478,31.77234703,0.111083984,1.397216797,-0.194824219,-27.35877863,-44.24427481,-159.3282443,-17487,-423,-723,,-11.09667969,37.19461652,1.625076416,FALSE,0.552776137,FALSE,,-18760,,34
732.483,31.77734894,0.127197266,1.369384766,-0.196044922,-25.28244275,-48.70229008,-162.0458015,-17599,-500,-610,,-10.41552734,49.03960521,1.368992972,FALSE,0.55697884,FALSE,,-19267,,34
732.488,31.78235061,0.155517578,1.314697266,-0.155273438,-17.40458015,-55.96946565,-170.6259542,-17737,-623,-675,,-9.976074219,61.61084038,1.513364314,FALSE,0.561216723,FALSE,,-19595,,34
732.493,31.78735247,0.173583984,1.32421875,-0.083740234,-12.94656489,-60.24427481,-174.7480916,-17903,-737,-798,,-9.185058594,74.16750588,1.785910549,FALSE,0.565426096,FALSE,,-20188,,34
732.498,31.79235379,0.167480469,1.309082031,-0.017578125,-7.847328244,-65.3129771,-179.0229008,-18105,-911,-852,,-8.591796875,86.7651904,1.904165125,FALSE,0.569658511,FALSE,,-20634,,34
732.503,31.79735529,0.114746094,1.370117188,0.076904297,-4.427480916,-72.27480916,-181.4045802,-18334,-1011,-834,,-7.690917969,99.43625066,1.860054095,FALSE,0.573861917,FALSE,,-21312,,34
732.508,31.80235722,0.094482422,1.6875,0.25390625,-1.984732824,-85.95419847,-188.7938931,-18606,-1221,-982,,-7.031738281,111.8425162,2.186773391,FALSE,0.578097097,FALSE,,-21811,,34
732.513,31.80735945,0.094726563,1.873535156,0.276367188,-0.305343511,-90.32061069,-192.7022901,-18911,-1357,-854,,-6.064941406,123.6118589,1.897428322,FALSE,0.582323841,FALSE,,-22543,,34
732.518,31.81236136,0.052734375,2.085449219,0.297363281,1.312977099,-93.3129771,-199.1450382,-19263,-1569,-1007,,-5.361816406,134.468523,2.233658789,FALSE,0.586533183,FALSE,,-23077,,34
732.523,31.81736268,0.046630859,2.237304688,0.302001953,2.717557252,-96.30534351,-203.6946565,-19648,-1709,-835,,-4.241210938,144.6619986,1.847228684,FALSE,0.590743041,FALSE,,-23929,,34
732.528,31.82236444,0.149658203,2.221435547,0.152832031,9.893129771,-94.47328244,-208.3053435,-20079,-1924,-976,,-3.362304688,154.9351148,2.154646721,FALSE,0.594971082,FALSE,,-24598,,34
732.533,31.82736665,0.039306641,2.384521484,0.137695313,13.98473282,-92.79389313,-211.7251908,-20539,-2036,-824,,-2.153808594,165.4931173,1.813853089,FALSE,0.599223227,FALSE,,-25519,,34
732.538,31.83236858,0.024169922,2.436523438,0.118652344,15.17557252,-85.77099237,-221.3435115,-21044,-2259,-1081,,-1.274902344,175.7386991,2.374596153,FALSE,0.603422821,FALSE,,-26189,,34
732.543,31.83736993,0.014648438,2.238525391,0.027832031,15.29770992,-81.2519084,-226.0763359,-21586,-2386,-901,,-0.176269531,184.5195614,1.974018485,FALSE,0.607621181,FALSE,,-27026,,34
732.548,31.84237177,-0.029541016,2.035644531,-0.128173828,7.389312977,-85.3129771,-224.9160305,-22170,-2600,-1030,,0.592773438,190.7730568,2.252369885,FALSE,0.611849378,FALSE,,-27611,,34
732.553,31.84737328,-0.267822266,2.200195313,-0.129638672,-1.404580153,-93.49618321,-224.4274809,-22789,-2731,-796,,1.845214844,195.0797706,1.734555055,FALSE,0.616059766,FALSE,,-28562,,34
732.558,31.85237571,-0.296142578,2.303710938,-0.230224609,-8.458015267,-96.82442748,-222.0458015,-23448,-2914,-789,,2.548339844,198.1449676,1.715560929,FALSE,0.620287574,TRUE,,-29094,,34
732.563,31.85737708,-0.292480469,2.258300781,-0.422363281,-12.21374046,-100.0916031,-211.6335878,-24133,-3007,-625,,3.690917969,199.4616223,1.353825331,FALSE,0.624476856,FALSE,,-29956,,34
732.568,31.8623786,-0.291259766,2.014892578,-0.696777344,-13.3129771,-110.9007634,-180.4580153,-24840,-3134,-756,,4.547851563,199.7275892,1.632672978,FALSE,0.628747076,FALSE,,-30600,,34
732.573,31.86738046,-0.3203125,1.86328125,-0.760009766,-16.30534351,-122.9312977,-160.2748092,-25538,-3062,-486,,5.998046875,201.1517263,1.044033874,FALSE,0.632933767,FALSE,,-31682,,34
732.578,31.87238274,-0.305175781,1.650634766,-0.818847656,-20.36641221,-132.519084,-141.0076336,-26228,-3037,-654,,7.074707031,205.3224193,1.399309743,FALSE,0.637154559,FALSE,,-32480,,34
732.583,31.87738419,-0.228759766,1.380859375,-0.866455078,-24.03053435,-139.5419847,-117.8015267,-26905,-2971,-702,,8.832519531,213.0377414,1.492293139,FALSE,0.641395144,FALSE,,-33767,,34
732.588,31.88238636,0.127441406,0.799316406,-0.969238281,-25.80152672,-147.4198473,-66.38167939,-27617,-3154,-1123,,10.12890625,224.5247857,2.376343204,FALSE,0.645597113,FALSE,,-34703,,34
732.593,31.88738857,0.189208984,0.458984375,-0.969970703,-22.25954198,-144.0305344,-42.71755725,-28361,-3287,-1058,,12.28222656,239.9792312,2.224229244,FALSE,0.64980697,FALSE,,-36229,,34
732.598,31.89239001,-0.128173828,0.926025391,-0.528320313,-23.54198473,-124,-41.46564885,-29172,-3611,-1389,,13.84228516,259.3843758,2.907698533,FALSE,0.654044431,FALSE,,-37309,,34
732.603,31.8973922,-0.338623047,1.245605469,-0.159179688,-29.61832061,-96.64122137,-52.03053435,-30015,-3718,-1112,,15.68798828,279.5879109,2.315480956,FALSE,0.658241916,FALSE,,-38555,,34
732.608,31.9023945,-0.258300781,1.064941406,-0.015869141,-27.26717557,-49.40458015,-73.09923664,-30932,-4078,-1527,,16.28125,293.5615703,3.173544624,FALSE,0.662475519,FALSE,,-38948,,34
732.613,31.90739601,-0.273925781,0.993164063,0.059570313,-22.25954198,-30.96183206,-79.02290076,-31917,-4362,-1059,,16.41308594,291.6497857,2.199928316,FALSE,0.666732429,FALSE,,-39034,,34
732.618,31.91239773,-0.214111328,0.846679688,0.125,-17.86259542,-19.96946565,-80.33587786,-32961,-4628,-846,,16.21533203,269.642132,1.758616825,FALSE,0.67091612,FALSE,,-38904,,34
732.623,31.91739948,-0.237060547,0.693359375,0.121826172,-12.76335878,-6.442748092,-75.66412214,-33976,-4434,-41,,15.35839844,229.3650976,0.085459153,FALSE,0.675123196,FALSE,,-38336,,34
732.628,31.92240137,-0.18359375,0.328613281,0.005126953,1.465648855,4.213740458,-49.67938931,-34897,-4011,571,,14.63330078,174.5168299,-1.19269553,FALSE,0.679399586,FALSE,,-37848,,34
732.633,31.9274026,-0.102294922,0.250244141,0.108398438,7.603053435,9.801526718,-31.41984733,-35695,-3463,1357,,13.40283203,111.1108945,-2.844105076,FALSE,0.683566203,FALSE,,-37008,,34
732.638,31.93240501,-0.213623047,0.187011719,0.125,12.18320611,7.633587786,-9.618320611,-36315,-2654,2069,,12.69970703,45.89799239,-4.344654978,FALSE,0.687802149,FALSE,,-36521,,34
732.643,31.93740692,-0.180908203,0.166015625,0.080810547,15.29770992,10.59541985,9.557251908,-36761,-1887,1909,,11.64501953,-14.44071953,-4.020529013,FALSE,0.692003586,FALSE,,-35782,,34
732.648,31.94240837,-0.1484375,0.093994141,0.037841797,24.85496183,8.824427481,48.45801527,-37010,-990,2777,,11.07373047,-65.57054677,-5.858533039,FALSE,0.696231377,FALSE,,-35378,,34
732.653,31.94741028,-0.156738281,0.149658203,0.053710938,30.96183206,-0.824427481,64.27480916,-36977,263,3219,,10.39257813,-104.6568951,-6.805629884,FALSE,0.70044439,FALSE,,-34892,,34
732.658,31.95241199,-0.141845703,0.084716797,0.058837891,35.96946565,3.358778626,71.02290076,-36809,782,1570,,9.997070313,-130.6727737,-3.32372358,FALSE,0.704670775,FALSE,,-34608,,34
732.663,31.95741399,-0.184814453,0.033691406,0.062988281,40.24427481,3.297709924,77.2519084,-36588,993,896,,9.403808594,-145.1568569,-1.900794034,FALSE,0.708870181,FALSE,,-34181,,34
732.668,31.96241642,-0.220458984,0.063232422,0.063720703,43.14503817,-3.175572519,97.34351145,-36330,1160,797,,9.008300781,-150.7284211,-1.693166076,FALSE,0.713127404,FALSE,,-33894,,34
732.673,31.96741778,-0.248779297,0.06640625,0.06640625,43.63358779,-3.20610687,107.0229008,-36051,1224,529,,8.502929688,-149.7833165,-1.1258845,FALSE,0.717363365,FALSE,,-33527,,34
732.678,31.97241887,-0.251220703,0.051269531,0.046875,43.78625954,-3.541984733,117.0992366,-35761,1282,508,,8.151367188,-144.205118,-1.082586625,FALSE,0.721554008,FALSE,,-33270,,34
732.683,31.97742062,-0.262695313,0.063476563,0.033935547,45.3740458,-1.893129771,125.7709924,-35461,1311,416,,7.645996094,-135.9270797,-0.888188257,FALSE,0.725754711,FALSE,,-32900,,34
732.688,31.98242255,-0.262207031,0.090576172,0.020263672,48.24427481,2.717557252,144.2137405,-35157,1345,410,,7.31640625,-126.4942414,-0.876452574,FALSE,0.729990968,FALSE,,-32658,,34
732.693,31.98742396,-0.26171875,0.129150391,0.038085938,49.89312977,5.526717557,152.610687,-34852,1344,361,,6.811035156,-116.990286,-0.773162403,FALSE,0.734207075,FALSE,,-32285,,34
732.698,31.99242524,-0.261230469,0.128662109,0.051269531,51.26717557,8.702290076,160.0610687,-34540,1371,376,,6.4375,-108.3807191,-0.806411072,FALSE,0.738431648,FALSE,,-32008,,34
732.703,31.9974268,-0.229003906,0.149414063,0.052734375,52.45801527,10.80916031,168.0305344,-34228,1381,304,,5.844238281,-101.5659479,-0.653430433,FALSE,0.74262793,FALSE,,-31568,,34
732.708,32.00242882,-0.229980469,0.21875,0.106445313,54.71755725,15.54198473,183.8778626,-33912,1392,359,,5.426757813,-96.97926757,-0.772837938,FALSE,0.746858221,FALSE,,-31257,,34
732.713,32.00743098,-0.234619141,0.236083984,0.115722656,56,17.74045802,191.7557252,-33591,1411,379,,4.789550781,-94.54306868,-0.817786622,FALSE,0.751067484,FALSE,,-30781,,34
732.718,32.01243313,-0.235351563,0.251220703,0.126708984,57.64885496,18.99236641,200.5801527,-33259,1469,465,,4.350097656,-93.94656355,-1.004930349,FALSE,0.755301977,FALSE,,-30452,,34
732.723,32.01743498,-0.240966797,0.273925781,0.139404297,59.41984733,20.54961832,208.610687,-32923,1482,394,,3.668945313,-94.84263912,-0.853515873,FALSE,0.759502524,FALSE,,-29940,,34
732.728,32.02243686,-0.226318359,0.298339844,0.163085938,63.11450382,22.93129771,225.7099237,-32573,1543,525,,3.207519531,-96.88876968,-1.139077649,FALSE,0.763741172,FALSE,,-29592,,34
732.733,32.02743888,-0.209472656,0.310791016,0.163330078,64.91603053,24.21374046,233.0381679,-32218,1555,457,,2.5703125,-99.41986005,-0.993607558,FALSE,0.767952092,FALSE,,-29111,,34
732.738,32.03244096,-0.210693359,0.316162109,0.162597656,65.98473282,24.21374046,242.6870229,-31850,1620,549,,2.152832031,-101.705621,-1.195200065,FALSE,0.772204331,FALSE,,-28795,,34
732.743,32.03744233,-0.207275391,0.334960938,0.166503906,67.29770992,24.48854962,251.1755725,-31482,1615,435,,1.559570313,-103.2973885,-0.948705625,FALSE,0.776383664,FALSE,,-28345,,34
732.748,32.04244425,-0.204345703,0.375976563,0.129150391,67.84732824,24.24427481,268.8549618,-31109,1646,491,,1.1640625,-104.0514191,-1.072048368,FALSE,0.780623061,FALSE,,-28045,,34
732.753,32.04744642,-0.217285156,0.395996094,0.105957031,67.96946565,24.09160305,277.129771,-30739,1625,395,,0.63671875,-103.8545642,-0.863673913,FALSE,0.784825483,FALSE,,-27645,,34
732.758,32.05244851,-0.249511719,0.421386719,0.058105469,67.54198473,22.10687023,286.6564885,-30365,1646,457,,0.263183594,-102.7106433,-1.000189822,FALSE,0.789066037,FALSE,,-27361,,34
732.763,32.05745055,-0.268554688,0.462402344,0.050537109,67.08396947,20.79389313,295.0839695,-29994,1632,343,,-0.198242188,-100.6981876,-0.751524728,FALSE,0.793258476,FALSE,,-27009,,34
732.768,32.06245209,-0.304931641,0.5078125,-0.024414063,66.04580153,15.26717557,310.9312977,-29622,1635,365,,-0.41796875,-97.40779341,-0.800146281,FALSE,0.797492922,FALSE,,-26842,,34
732.773,32.06745399,-0.316162109,0.541503906,-0.023193359,65.52671756,11.41984733,318.5954198,-29253,1621,289,,-0.791503906,-92.59129344,-0.634104913,FALSE,0.801741193,FALSE,,-26558,,34
732.778,32.0724556,-0.34765625,0.570068359,-0.067382813,65.22137405,6.870229008,326.5954198,-28889,1598,266,,-0.967285156,-86.65340744,-0.583884555,FALSE,0.805939943,FALSE,,-26424,,34
732.783,32.07745766,-0.346923828,0.590576172,-0.079345703,64.51908397,2.839694656,333.1603053,-28537,1542,200,,-1.187011719,-79.67901692,-0.439241121,FALSE,0.810140178,FALSE,,-26256,,34
732.788,32.08245906,-0.373535156,0.637451172,-0.085449219,64.82442748,-5.465648855,344.7328244,-28199,1480,185,,-1.296875,-71.71756979,-0.406404551,FALSE,0.814413772,FALSE,,-26173,,34
732.793,32.08746091,-0.362304688,0.655761719,-0.068359375,64.91603053,-8.946564885,350.1374046,-27878,1402,153,,-1.406738281,-63.05658719,-0.336195667,FALSE,0.818580029,FALSE,,-26089,,34
732.798,32.09246295,-0.359619141,0.674560547,-0.051025391,65.06870229,-12.58015267,355.2671756,-27578,1306,95,,-1.47265625,-54.0249243,-0.208781781,FALSE,0.822825114,FALSE,,-26039,,34
732.803,32.09746407,-0.312255859,0.684082031,-0.010498047,65.64885496,-15.9389313,360.4274809,-27300,1219,73,,-1.47265625,-44.86327095,-0.160432316,FALSE,0.827015553,FALSE,,-26039,,34
732.808,32.102466,-0.236572266,0.722167969,0.081298828,68.21374046,-17.55725191,366.6564885,-27043,1118,47,,-1.494628906,-35.73643651,-0.103297455,FALSE,0.831246625,FALSE,,-26022,,34
732.813,32.10746824,-0.202148438,0.735839844,0.112304688,69.92366412,-18.25954198,369.4961832,-26812,1009,8,,-1.450683594,-27.01209554,-0.017580702,FALSE,0.835455169,FALSE,,-26055,,34
732.818,32.11246982,-0.169189453,0.774414063,0.173583984,71.35877863,-17.80152672,371.5725191,-26603,910,6,,-1.47265625,-19.07023692,-0.013186218,FALSE,0.839700191,FALSE,,-26039,,34
732.823,32.1174721,-0.134765625,0.806396484,0.201416016,72.97709924,-16.73282443,373.9541985,-26420,788,3,,-1.47265625,-12.44473552,-0.006593109,FALSE,0.843901223,FALSE,,-26039,,34
732.828,32.12247416,-0.117919922,0.941650391,0.204589844,75.60305344,-14.99236641,381.0687023,-26256,704,-44,,-1.428710938,-7.10747434,0.096688791,FALSE,0.848163069,FALSE,,-26072,,34
732.833,32.12747629,-0.145751953,1.017822266,0.191894531,76,-16.03053435,384.7633588,-26123,563,-124,,-1.318847656,-2.319132854,0.27241517,FALSE,0.852345917,FALSE,,-26156,,34
732.838,32.13247847,-0.168212891,1.082275391,0.159423828,75.41984733,-17.55725191,388.6412214,-26028,408,-330,,-1.208984375,2.438549914,0.724785844,FALSE,0.856587798,FALSE,,-26240,,34
732.843,32.13748058,-0.209960938,1.154785156,0.115234375,74.96183206,-18.77862595,391.2671756,-25988,154,-650,,-0.967285156,7.588681334,1.426785567,FALSE,0.86079211,FALSE,,-26424,,34
732.848,32.14248234,-0.311279297,1.271972656,0.005615234,74.41221374,-22.22900763,394.6564885,-26008,-109,-721,,-0.813476563,13.28283823,1.582053979,FALSE,0.865016277,FALSE,,-26541,,34
732.853,32.14748463,-0.342773438,1.331787109,-0.020996094,74.44274809,-23.72519084,395.0229008,-26058,-224,-643,,-0.505859375,19.30976026,1.409868074,FALSE,0.869211731,FALSE,,-26775,,34
732.858,32.15248622,-0.375732422,1.379882813,-0.054199219,75.14503817,-25.4351145,393.9541985,-26132,-331,-616,,-0.308105469,25.50722309,1.350030374,FALSE,0.873462939,FALSE,,-26926,,34
732.863,32.1574875,-0.379150391,1.423583984,-0.060791016,76.91603053,-27.72519084,392.3358779,-26223,-410,-543,,-0.088378906,31.13968492,1.189420287,FALSE,0.877649301,FALSE,,-27093,,34
732.868,32.1624898,-0.348632813,1.475830078,-0.038085938,80.30534351,-31.17557252,388.0610687,-26337,-512,-515,,0.087402344,35.51602245,1.12761366,FALSE,0.881866782,FALSE,,-27227,,34
732.873,32.16749173,-0.281494141,1.485351563,-0.016601563,82.22900763,-31.32824427,386.4427481,-26458,-535,-445,,0.241210938,38.38214846,0.973979634,FALSE,0.886092183,FALSE,,-27344,,34
732.878,32.17249385,-0.221679688,1.487060547,0.005371094,84.39694656,-29.28244275,383.1755725,-26585,-553,-424,,0.351074219,39.51991031,0.927762408,FALSE,0.890318693,FALSE,,-27427,,34
732.883,32.17749561,-0.145263672,1.492919922,0.028076172,87.08396947,-25.22137405,378.6870229,-26722,-603,-346,,0.504882813,39.19301186,0.756793257,FALSE,0.894531019,FALSE,,-27544,,34
732.888,32.18249765,-0.034912109,1.485107422,0.041259766,91.17557252,-16.94656489,367.389313,-26855,-589,-308,,0.570800781,37.7764982,0.673562628,FALSE,0.898764949,FALSE,,-27595,,34
732.893,32.1874996,0.030029297,1.506103516,0.043945313,90.93129771,-12.76335878,360.0916031,-26988,-577,-315,,0.702636719,35.51018067,0.688633326,FALSE,0.902967699,FALSE,,-27695,,34
732.898,32.19250168,0.036865234,1.544677734,0.032226563,88.30534351,-9.34351145,351.9389313,-27120,-596,-288,,0.768554688,32.79264428,0.629497615,FALSE,0.907236215,FALSE,,-27745,,34
732.903,32.19750291,0.037597656,1.597412109,0.025390625,83.75572519,-5.954198473,343.5114504,-27250,-565,-241,,0.922363281,30.09228405,0.526549336,FALSE,0.911427998,FALSE,,-27862,,34
732.908,32.20250515,0.050292969,1.755859375,0.047607422,70.77862595,3.541984733,323.1450382,-27373,-535,-238,,1.076171875,28.06115396,0.519775677,FALSE,0.915646448,FALSE,,-27979,,34
732.913,32.20750703,0.083984375,1.852783203,0.078369141,64.67175573,10.99236641,310.7175573,-27494,-536,-208,,1.273925781,27.15194523,0.454006495,FALSE,0.919848385,FALSE,,-28129,,34
732.918,32.21250892,0.065917969,1.948242188,0.107421875,59.05343511,18.59541985,297.0076336,-27608,-505,-223,,1.427734375,27.21183633,0.486533767,FALSE,0.924086471,FALSE,,-28245,,34
732.923,32.21751103,0.090087891,2.039794922,0.148193359,54.25954198,29.09923664,281.3740458,-27722,-499,-284,,1.581542969,27.71193588,0.61934507,FALSE,0.928293423,FALSE,,-28362,,34
732.928,32.22251243,0.083007813,2.120849609,0.184082031,47.8778626,52.85496183,243.8473282,-27837,-510,-297,,1.603515625,27.74813324,0.64765371,FALSE,0.932520823,FALSE,,-28379,,34
732.933,32.22751469,-0.007080078,2.123535156,0.164306641,46.38167939,64.94656489,223.6335878,-27958,-536,-284,,1.625488281,26.42481464,0.619265305,FALSE,0.936785294,FALSE,,-28395,,34
732.938,32.23251699,-0.082275391,2.077148438,0.115966797,44.97709924,73.00763359,204.8854962,-28074,-518,-262,,1.603515625,23.62981933,0.571330882,FALSE,0.940976124,FALSE,,-28379,,34
732.943,32.23751883,-0.226806641,2.029296875,0.081298828,42.80916031,81.40458015,184.2748092,-28187,-496,-188,,1.603515625,19.8507226,0.409962618,FALSE,0.945177123,FALSE,,-28379,,34
732.948,32.24252081,-0.536865234,1.797119141,-0.016113281,34.7480916,90.83969466,133.6793893,-28296,-466,-69,,1.581542969,15.65580188,0.150474683,FALSE,0.94945139,FALSE,,-28362,,34
732.953,32.24752296,-0.664550781,1.669189453,-0.094482422,31.45038168,94.47328244,102.5648855,-28381,-368,136,,1.559570313,11.44292732,-0.296606816,FALSE,0.953613163,FALSE,,-28345,,34
732.958,32.25252439,-0.767578125,1.535888672,-0.166748047,29.80152672,96.70229008,67.60305344,-28429,-189,325,,1.515625,7.380458882,-0.708893733,FALSE,0.957847749,FALSE,,-28312,,34
732.963,32.25752586,-0.806396484,1.404296875,-0.201904297,28.51908397,98.01526718,30.29007634,-28439,-31,411,,1.295898438,2.858236023,-0.897043535,FALSE,0.962051952,FALSE,,-28145,,34
732.968,32.26252757,-0.775878906,1.100341797,-0.150390625,22.29007634,92.51908397,-39.23664122,-28426,68,392,,1.1640625,-2.742905931,-0.855891976,FALSE,0.966285242,FALSE,,-28045,,34
732.973,32.2675298,-0.717285156,0.980957031,-0.085205078,18.80916031,89.58778626,-67.35877863,-28400,119,459,,0.944335938,-8.939083091,-1.002787183,FALSE,0.970481133,FALSE,,-27878,,34
732.978,32.2725321,-0.710449219,0.918701172,0.027587891,14.83969466,88.67175573,-92.0610687,-28347,243,593,,0.834472656,-14.93086965,-1.295924686,TRUE,0,FALSE,,-27795,,34
732.983,32.27753384,-0.700683594,0.87890625,0.125488281,11.48091603,90.19847328,-114.9618321,-28276,322,565,,0.746582031,-19.69243019,-1.235024052,FALSE,0.004331223,FALSE,,-27728,,34
732.988,32.28253616,-0.711669922,0.850097656,0.191162109,5.923664122,92.64122137,-150.5343511,-28190,389,525,,0.724609375,-22.39990095,-1.14765556,FALSE,0.008595979,FALSE,,-27711,,34
732.993,32.28753785,-0.695068359,0.858886719,0.173095703,5.160305344,95.69465649,-166.9312977,-28097,408,450,,0.724609375,-22.86642176,-0.983704766,FALSE,0.01283303,FALSE,,-27711,,34
732.998,32.29254033,-0.609619141,1.088378906,0.1640625,3.664122137,96.48854962,-176.4580153,-28000,430,395,,0.724609375,-21.41694374,-0.863474183,FALSE,0.017096408,FALSE,,-27711,,34
733.003,32.29754197,0.822998047,4,1.32421875,-32.24427481,88.70229008,-140.7328244,-27890,493,223,,1.229980469,-16.73691106,-0.486807721,FALSE,0.021358363,FALSE,,-28095,,34
733.008,32.30254397,1.968261719,3.489013672,0.669677734,-63.66412214,107.9389313,-36.64122137,-27782,474,4,,1.999023438,-5.242015705,-0.008712305,FALSE,0.025649589,FALSE,,-28679,,34
733.013,32.30754572,1.575439453,0.545898438,-1.202636719,26.99236641,193.9236641,-73.28244275,-27712,290,-515,,4.108398438,19.23193114,1.113936274,FALSE,0.029909296,FALSE,,-30270,,34
733.018,32.31254789,0.523681641,-0.344482422,-1.956542969,109.740458,229.9541985,-127.1145038,-27769,-297,-1377,,5.053222656,57.21275093,2.96838592,FALSE,0.03419394,FALSE,,-30978,,34
733.023,32.31754995,-0.206787109,0.115722656,-1.300292969,139.1145038,202.1984733,-151.3587786,-27917,-672,-1733,,5.316894531,94.0975634,3.732221322,FALSE,0.038446797,FALSE,,-31175,,34
733.028,32.32255188,-0.483886719,0.416992188,-0.211181641,53.2519084,33.52671756,-126.5648855,-28247,-1540,-2738,,5.404785156,116.460757,5.894709857,FALSE,0.042725886,FALSE,,-31241,,34
733.033,32.32755342,0.083251953,-0.495605469,-0.485351563,28.79389313,11.81679389,-86.71755725,-28663,-1850,-1352,,6.459472656,127.4492042,2.899410897,FALSE,0.046983949,FALSE,,-32025,,34
733.038,32.33255559,-0.261962891,-0.130126953,-0.457275391,7.114503817,-8.091603053,-54.77862595,-29077,-1817,-434,,7.711914063,138.1145714,0.926392584,FALSE,0.05129712,FALSE,,-32948,,34
733.043,32.33755705,-0.157226563,0.221679688,-0.158691406,-9.832061069,-6.015267176,-42.6870229,-29466,-1701,-262,,9.887207031,156.8946705,0.554870415,FALSE,0.055548379,FALSE,,-34529,,34
733.048,32.34255928,0.006835938,1.032226563,0.446044922,-31.78625954,3.908396947,-42.29007634,-29868,-1783,-859,,11.33740234,184.6659136,1.810764286,FALSE,0.059832658,FALSE,,-35565,,34
733.053,32.34756058,-0.100341797,1.477294922,0.569580078,-39.69465649,-9.404580153,-57.89312977,-30344,-2120,-1756,,13.44677734,216.5022226,3.679921757,FALSE,0.064118868,FALSE,,-37038,,34
733.058,32.35256238,0.019287109,1.972900391,0.689208984,-40.94656489,-17.34351145,-84.73282443,-30968,-2812,-2308,,14.76513672,247.5938341,4.819102368,FALSE,0.068505341,FALSE,,-37937,,34
733.063,32.35756396,0.152099609,2.242431641,0.684326172,-32.67175573,-21.16030534,-106.0152672,-31692,-3214,-1618,,16.28125,272.7976556,3.362668763,FALSE,0.072703834,FALSE,,-38948,,34
733.068,32.36256526,0.135986328,2.514892578,0.609863281,-4.79389313,-4.671755725,-162.351145,-32536,-3759,-1648,,16.76464844,286.4639202,3.419308675,FALSE,0.076933987,FALSE,,-39264,,34
733.073,32.36756741,-0.074707031,2.084960938,0.466308594,0.732824427,-1.404580153,-183.8778626,-33422,-3897,-828,,17.00634766,283.1600267,1.716448536,FALSE,0.081187825,FALSE,,-39422,,34
