state_time,loop_time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,motor_angle,motor_velocity,motor_current,hip_angle,hip_velocity,hip_torque_from_current,did_heel_strike,gait_phase,did_toe_off,commanded_current,commanded_position,commanded_torque,temperature
768.127,64.3476924,-0.316894531,2.366455078,-0.636474609,-17.49618321,-133.9541985,-203.7862595,17466,2577,370,1.757324219,183.0059004,0.80647486,FALSE,0.650672473,FALSE,,22324,,35
768.132,64.35269448,-0.248291016,2.010498047,-0.737060547,-35.11450382,-143.4198473,-177.0687023,18060,2619,412,2.614257813,184.7448014,0.895642789,FALSE,0.654893641,FALSE,,22922,,35
768.137,64.35769672,-0.233398438,1.757080078,-0.823486328,-39.9389313,-149.0076336,-160.6412214,18658,2636,448,4.086425781,188.4937402,0.969091046,FALSE,0.659189395,FALSE,,23944,,35
768.142,64.36269893,-0.218261719,1.545898438,-0.83203125,-42.77862595,-155.1145038,-142.9312977,19274,2724,513,5.097167969,195.0840513,1.105692593,FALSE,0.663369751,FALSE,,24640,,35
768.147,64.36770038,-0.215087891,1.328125,-0.775878906,-43.84732824,-161.4961832,-122.3816794,19899,2748,506,6.7890625,204.4676268,1.083801279,FALSE,0.667571913,FALSE,,25792,,35
768.152,64.37270208,0.031982422,0.908691406,-0.703369141,-40.0610687,-170.0458015,-77.09923664,20556,2909,835,8.01953125,216.6539913,1.780314753,FALSE,0.671806784,FALSE,,26621,,35
768.157,64.37770398,0.201171875,0.622802734,-0.621337891,-34.50381679,-164.1832061,-54.83969466,21251,3065,1053,10.17285156,232.3949222,2.227887354,FALSE,0.676058847,FALSE,,28045,,35
768.162,64.38270554,-0.053222656,0.876708984,-0.415527344,-30.13740458,-147.6641221,-50.38167939,21993,3278,950,11.7109375,252.2400506,2.000406483,FALSE,0.680256723,FALSE,,29042,,35
768.167,64.38770734,-0.243164063,1.288330078,0.018066406,-32.73282443,-118.6564885,-63.26717557,22771,3439,1091,13.29296875,272.0641006,2.287282361,FALSE,0.684457227,FALSE,,30046,,35
768.172,64.39270901,-0.249023438,0.893066406,0.089599609,-27.45038168,-57.46564885,-92.91603053,23633,3820,1156,13.79833984,283.8393381,2.420232243,FALSE,0.688694492,FALSE,,30362,,35
768.177,64.3977102,-0.316650391,0.91015625,0.197998047,-25.28244275,-55.41984733,-97.2519084,24540,4016,629,13.95214844,279.6217303,1.316337598,FALSE,0.692907088,FALSE,,30457,,35
768.182,64.4027122,0.042236328,0.732421875,0.170654297,-22.50381679,-23.29770992,-96.1221374,25470,4100,283,13.77636719,257.0132316,0.592531795,FALSE,0.697139097,FALSE,,30348,,35
768.187,64.40771382,-0.044189453,0.532226563,0.098144531,-16.58015267,-4.854961832,-90.7480916,26366,3925,-234,13.09521484,218.3361944,-0.490844074,FALSE,0.701387218,FALSE,,29921,,35
768.192,64.41271532,-0.015380859,0.325683594,0.054443359,-4.488549618,6.961832061,-69.98473282,27188,3575,-863,12.50195313,167.4299878,-1.813180228,FALSE,0.705596638,FALSE,,29547,,35
768.197,64.41771723,-0.078369141,0.311035156,0.100097656,2.992366412,16.15267176,-55.69465649,27886,3016,-1741,11.57910156,110.1223472,-3.66740686,FALSE,0.709815413,FALSE,,28957,,35
768.202,64.42271946,-0.163330078,0.267333984,0.131347656,9.160305344,17.74045802,-38.71755725,28409,2237,-2086,11.02978516,52.51854533,-4.401346337,FALSE,0.71405479,FALSE,,28603,,35
768.207,64.4277212,-0.125976563,0.260253906,0.208496094,13.80152672,17.2519084,-22.41221374,28778,1572,-1896,10.32666016,0.411396625,-4.009406006,FALSE,0.718260205,FALSE,,28146,,35
768.212,64.43272304,-0.153076172,0.155273438,0.124023438,22.71755725,23.54198473,17.58778626,28952,673,-3198,9.931152344,-42.48414886,-6.771776416,FALSE,0.722494295,FALSE,,27887,,35
768.217,64.43772527,-0.116943359,0.161865234,0.129394531,26.87022901,24.64122137,31.51145038,28882,-361,-2709,9.645507813,-73.73118934,-5.742031817,FALSE,0.726704513,FALSE,,27700,,35
768.222,64.4427274,-0.210205078,0.080810547,0.140869141,32.58015267,25.83206107,40.67175573,28740,-645,-817,9.513671875,-92.26129398,-1.732527852,FALSE,0.730957827,FALSE,,27613,,35
768.227,64.44772855,-0.048095703,-0.015869141,0.101318359,38.96183206,27.57251908,48.36641221,28571,-753,-403,9.315917969,-99.73467315,-0.855200145,FALSE,0.735158535,FALSE,,27482,,35
768.232,64.45273011,-0.147460938,-0.013427734,0.13671875,47.51145038,28.97709924,67.29770992,28387,-801,-248,9.25,-98.89864317,-0.526400714,FALSE,0.739393609,FALSE,,27439,,35
768.237,64.45773197,-0.174316406,-0.009277344,0.156982422,50.5648855,33.2519084,76.30534351,28199,-828,-146,9.162109375,-92.09446621,-0.309994611,FALSE,0.743658328,FALSE,,27381,,35
768.242,64.46273327,-0.190917969,-0.002929688,0.134521484,52.27480916,37.89312977,83.45038168,28013,-818,-94,9.07421875,-81.65618419,-0.199648519,FALSE,0.747853638,FALSE,,27322,,35
768.247,64.46773507,-0.217041016,0.008789063,0.122070313,53.92366412,40.73282443,90.04580153,27832,-798,-55,8.942382813,-69.99047757,-0.116871108,FALSE,0.752068002,FALSE,,27235,,35
768.252,64.47273685,-0.200683594,0.0390625,0.083984375,57.03816794,49.34351145,102.6259542,27662,-750,-29,8.788574219,-58.91599178,-0.06165726,FALSE,0.756331015,FALSE,,27133,,35
768.257,64.47773895,-0.2109375,0.062988281,0.070068359,58.16793893,51.32824427,109.3435115,27499,-711,18,8.546875,-49.81639399,0.038303716,FALSE,0.760521946,FALSE,,26972,,35
768.262,64.48274106,-0.106933594,0.103515625,-0.039306641,57.64885496,63.14503817,116.9465649,27351,-651,28,8.305175781,-43.50870865,0.059636354,FALSE,0.764749512,FALSE,,26811,,35
768.267,64.48774225,-0.211669922,0.124755859,-0.065917969,56.85496183,68.64122137,125.8320611,27213,-601,-10,7.975585938,-40.20439467,-0.0213246,FALSE,0.768965362,FALSE,,26591,,35
768.272,64.49274433,-0.227783203,0.183837891,-0.000732422,55.35877863,70.96183206,144.6717557,27078,-583,-64,7.733886719,-39.44477243,-0.136599743,FALSE,0.773205269,FALSE,,26429,,35
768.277,64.49774657,-0.228027344,0.193603516,-0.004394531,55.78625954,74.77862595,152.3664122,26947,-577,-127,7.294433594,-40.81950013,-0.271508769,FALSE,0.777417271,FALSE,,26134,,35
768.282,64.50274874,-0.208740234,0.202636719,0.001464844,56.64122137,77.89312977,160.2748092,26813,-592,-186,7.008789063,-44.07045864,-0.398066745,FALSE,0.781645948,FALSE,,25941,,35
768.287,64.50775078,-0.264160156,0.282470703,-0.079101563,55.51145038,78.65648855,170.5038168,26674,-616,-196,6.591308594,-48.3518369,-0.420122238,FALSE,0.785864551,FALSE,,25658,,35
768.292,64.5127531,-0.221679688,0.301025391,0.055908203,56.97709924,80.45801527,190.9618321,26526,-659,-236,6.327636719,-52.77362455,-0.506358796,FALSE,0.790096576,FALSE,,25480,,35
768.297,64.51775522,-0.242675781,0.343261719,0.042724609,58.35114504,81.70992366,199.6030534,26368,-699,-262,5.91015625,-56.8419895,-0.563016452,FALSE,0.794324298,FALSE,,25195,,35
768.302,64.52275737,-0.221191406,0.358154297,0.041992188,59.57251908,82.53435115,207.7251908,26202,-740,-258,5.602539063,-60.53337436,-0.555051171,FALSE,0.798548267,FALSE,,24985,,35
768.307,64.52775947,-0.224853516,0.359863281,0.034179688,60.24427481,83.78625954,216.0916031,26027,-781,-262,5.141113281,-64.03946865,-0.564610371,FALSE,0.802773721,FALSE,,24670,,35
768.312,64.53276101,-0.258544922,0.388916016,0.028808594,59.26717557,80.76335878,234.2900763,25842,-822,-245,4.899414063,-67.05681288,-0.528438734,FALSE,0.806999269,FALSE,,24504,,35
768.317,64.53776234,-0.270263672,0.391113281,0.015869141,58.6870229,79.84732824,243.3587786,25647,-860,-255,4.437988281,-69.25353186,-0.55091889,FALSE,0.811258763,FALSE,,24186,,35
768.322,64.54276435,-0.261474609,0.405517578,0.006347656,58.16793893,78.47328244,252.2137405,25445,-891,-255,4.196289063,-70.74747153,-0.551390355,FALSE,0.815459533,FALSE,,24020,,35
768.327,64.547766,-0.279785156,0.418212891,-0.005615234,57.83206107,77.3740458,260.3664122,25234,-926,-258,3.844726563,-71.22938438,-0.558562695,FALSE,0.819670408,FALSE,,23777,,35
768.332,64.55276799,-0.305419922,0.452880859,0,56,73.58778626,277.0992366,25014,-965,-228,3.603027344,-70.58223365,-0.494024264,FALSE,0.823895315,FALSE,,23609,,35
768.337,64.55777003,-0.315185547,0.472412109,0.013916016,55.32824427,70.77862595,284.7633588,24795,-969,-177,3.229492188,-69.3512011,-0.384003692,FALSE,0.828115372,FALSE,,23350,,35
768.342,64.56277227,-0.325683594,0.477539063,0.014160156,54.10687023,67.26717557,291.7557252,24571,-976,-158,3.009765625,-67.84458816,-0.343033186,FALSE,0.83235503,FALSE,,23198,,35
768.347,64.56777424,-0.338134766,0.493408203,0.020751953,53.09923664,63.63358779,298.6259542,24395,-966,-156,2.614257813,-66.28226273,-0.339126881,FALSE,0.836613929,FALSE,,22922,,35
768.352,64.57277572,-0.344970703,0.522216797,-0.022705078,50.53435115,58.87022901,312.6412214,24173,-971,-144,2.350585938,-65.07448396,-0.313302159,FALSE,0.840807503,FALSE,,22739,,35
768.357,64.57777721,-0.366699219,0.552246094,-0.012695313,49.4351145,54.38167939,320.1526718,23953,-965,-140,1.955078125,-64.36763325,-0.30497139,FALSE,0.845022634,FALSE,,22462,,35
768.362,64.58277849,-0.370849609,0.571533203,-0.026367188,48.97709924,50.32061069,327.3587786,23735,-958,-150,1.713378906,-63.95058029,-0.32699194,FALSE,0.849259414,FALSE,,22293,,35
768.367,64.58778083,-0.360351563,0.593017578,-0.04296875,48.42748092,45.49618321,334.7480916,23518,-951,-148,1.33984375,-63.57637893,-0.322982619,FALSE,0.853482443,FALSE,,22031,,35
768.372,64.59278281,-0.355224609,0.64453125,-0.070068359,47.78625954,35.11450382,349.8015267,23299,-957,-145,1.142089844,-62.99495047,-0.316612108,FALSE,0.85770333,FALSE,,21893,,35
768.377,64.59778452,-0.35546875,0.672363281,-0.084472656,47.72519084,30.38167939,356.519084,23083,-948,-147,0.834472656,-61.88603985,-0.321249458,FALSE,0.861932101,FALSE,,21677,,35
768.382,64.60278649,-0.345458984,0.702392578,-0.106201172,47.66412214,25.46564885,363.6030534,22867,-945,-146,0.724609375,-59.91011154,-0.319157546,FALSE,0.866170992,FALSE,,21600,,35
768.387,64.60778779,-0.354492188,0.733886719,-0.114501953,47.20610687,19.35877863,370.6259542,22654,-931,-89,0.526855469,-56.74254045,-0.194655468,FALSE,0.870379239,FALSE,,21460,,35
768.392,64.61278913,-0.325683594,0.797851563,-0.113037109,47.14503817,9.984732824,383.1450382,22444,-922,-93,0.482910156,-52.35911356,-0.203426995,FALSE,0.874611874,FALSE,,21430,,35
768.397,64.61779113,-0.30078125,0.819091797,-0.092041016,47.35877863,5.770992366,387.2671756,22238,-902,-74,0.482910156,-46.48894783,-0.161866641,FALSE,0.878862388,FALSE,,21430,,35
768.402,64.62279319,-0.272949219,0.838623047,-0.076904297,48.03053435,2.076335878,389.740458,22040,-874,-39,0.504882813,-39.07774684,-0.085303286,FALSE,0.883062376,FALSE,,21445,,35
768.407,64.62779455,-0.258056641,0.872558594,-0.073486328,48.42748092,-3.328244275,392.5496183,21852,-825,11,0.592773438,-30.65576913,0.024054436,FALSE,0.887300814,FALSE,,21507,,35
768.412,64.63279668,-0.252197266,0.985839844,-0.020263672,47.57251908,-15.02290076,400.3358779,21677,-763,84,0.680664063,-21.64429599,0.183646187,FALSE,0.89159785,FALSE,,21569,,35
768.417,64.63779804,-0.265625,1.063476563,0.001953125,47.72519084,-19.75572519,404.1221374,21524,-656,348,0.878417969,-12.27261606,0.760418955,FALSE,0.895750206,FALSE,,21708,,35
768.422,64.64280026,-0.30078125,1.138427734,0.013183594,48.39694656,-23.84732824,406.1984733,21426,-395,943,1.032226563,-2.716720641,2.059696972,FALSE,0.899964914,FALSE,,21816,,35
768.427,64.64780188,-0.300048828,1.224853516,0.013671875,50.13740458,-29.16030534,407.4503817,21417,3,1139,1.295898438,6.719205376,2.485967363,FALSE,0.904176101,FALSE,,22001,,35
768.432,64.65280414,-0.352783203,1.425537109,0.044189453,54.04580153,-37.40458015,414.1374046,21471,251,728,1.471679688,15.67319613,1.588124179,FALSE,0.908407156,FALSE,,22124,,35
768.437,64.65780653,-0.346435547,1.507324219,0.063476563,56.64122137,-40,414.870229,21553,378,509,1.69140625,23.51053492,1.109664825,FALSE,0.912630811,FALSE,,22278,,35
768.442,64.66280781,-0.338378906,1.573242188,0.042480469,60.03053435,-43.48091603,414.3816794,21661,486,413,1.845214844,29.73733574,0.899963866,FALSE,0.916862726,FALSE,,22385,,35
768.447,64.66780891,-0.277832031,1.629394531,0.017578125,64.27480916,-44.97709924,412.6412214,21783,537,322,1.977050781,33.98971022,0.701387411,FALSE,0.92107332,FALSE,,22478,,35
768.452,64.67281049,-0.099365234,1.685546875,-0.024658203,73.70992366,-45.95419847,405.4045802,21912,575,279,2.020996094,35.83986256,0.607642561,FALSE,0.925316717,FALSE,,22508,,35
768.457,64.67781181,0.008544922,1.700927734,-0.030761719,77.74045802,-44.45801527,400.8244275,22048,604,221,2.04296875,35.11814711,0.481290305,FALSE,0.929529751,FALSE,,22524,,35
768.462,64.68281372,0.087402344,1.715576172,-0.045654297,80.24427481,-42.19847328,397.3740458,22183,601,153,2.020996094,32.09888239,0.33322334,FALSE,0.93375422,FALSE,,22508,,35
768.467,64.68781571,0.166015625,1.725097656,-0.038818359,81.74045802,-35.8778626,392.4274809,22311,559,60,1.999023438,27.407344,0.130684571,FALSE,0.937981442,FALSE,,22493,,35
768.472,64.69281784,0.241455078,1.682861328,-0.043945313,82.47328244,-25.89312977,375.9694656,22431,518,-105,1.933105469,21.66714994,-0.228743769,FALSE,0.942205567,FALSE,,22447,,35
768.477,64.69782001,0.255126953,1.661132813,-0.031738281,80.39694656,-21.12977099,368.2442748,22524,386,-379,1.911132813,15.53901466,-0.825710932,FALSE,0.946474399,FALSE,,22432,,35
768.482,64.7028222,0.286376953,1.670898438,-0.007568359,77.03816794,-15.69465649,357.740458,22564,152,-605,1.889160156,9.830880958,-1.318174757,FALSE,0.950665424,FALSE,,22416,,35
768.487,64.70782415,0.276855469,1.711669922,0.008544922,72.79389313,-11.29770992,346.1374046,22552,-73,-519,1.845214844,4.938927036,-1.130947328,FALSE,0.954883494,FALSE,,22385,,35
768.492,64.71282626,0.28125,1.833007813,0.041503906,63.05343511,3.083969466,320.3969466,22516,-165,-312,1.779296875,0.698647936,-0.680009958,FALSE,0.959112093,FALSE,,22339,,35
768.497,64.71782786,0.258544922,1.897460938,0.050048828,59.11450382,10.90076336,307.9083969,22468,-214,-189,1.713378906,-3.047813148,-0.412009845,FALSE,0.963324971,FALSE,,22293,,35
768.502,64.7228292,0.211181641,1.983886719,0.063476563,55.8778626,19.84732824,295.2061069,22415,-220,-129,1.669433594,-6.176597098,-0.281249613,FALSE,0.967586435,FALSE,,22262,,35
768.507,64.72783127,0.140136719,2.028320313,0.050537109,52.97709924,27.26717557,281.4961832,22371,-195,-144,1.625488281,-8.481372864,-0.313993676,FALSE,0.971790646,FALSE,,22232,,35
768.512,64.73283344,0.058349609,1.998046875,0.038818359,51.84732824,44.76335878,248.4885496,22333,-155,-154,1.603515625,-9.896005143,-0.335820442,FALSE,0.976027426,FALSE,,22216,,35
768.517,64.73783474,-0.008544922,1.927734375,0.086181641,51.05343511,53.61832061,228.9160305,22296,-160,-148,1.581542969,-10.44958626,-0.32275729,FALSE,0.98022854,FALSE,,22201,,35
768.522,64.74283703,-0.088134766,1.846191406,0.106933594,50.87022901,62.41221374,206.6564885,22267,-124,-175,1.559570313,-10.31820283,-0.381663183,FALSE,0.984462911,FALSE,,22185,,35
768.527,64.74783844,-0.172607422,1.798828125,0.062988281,50.5648855,71.51145038,181.5572519,22244,-96,-146,1.515625,-9.846327797,-0.318456877,FALSE,0.988680044,FALSE,,22155,,35
768.532,64.75284065,-0.379150391,1.747070313,0.012451172,41.95419847,89.95419847,117.9847328,22231,-57,-172,1.471679688,-9.370499258,-0.375216152,FALSE,0.992928806,FALSE,,22124,,35
768.537,64.75784232,-0.457275391,1.652099609,-0.058105469,33.2519084,94.96183206,81.3129771,22227,-20,-285,1.317871094,-9.459901953,-0.621998676,FALSE,0.997132486,FALSE,,22016,,35
768.542,64.76284362,-0.525878906,1.560791016,-0.099609375,23.45038168,95.32824427,43.8778626,22221,-29,-399,1.186035156,-10.69894734,-0.87112221,FALSE,1,FALSE,,21924,,35
768.547,64.76784518,-0.798339844,1.400390625,-0.061767578,16,59.8778626,3.847328244,22207,-71,-492,1.010253906,-13.01706592,-1.074689382,FALSE,1,FALSE,,21800,,35
768.552,64.77284648,-0.511962891,1.130126953,-0.05859375,1.374045802,74.99236641,-62.22900763,22169,-179,-537,0.966308594,-15.57625632,-1.173125207,FALSE,1,FALSE,,21769,,35
768.557,64.77784846,-0.595703125,1.004150391,0.052490234,-2.106870229,74.5648855,-91.32824427,22108,-273,-443,0.944335938,-17.11364313,-0.967831638,FALSE,1,FALSE,,21754,,35
768.562,64.78285032,-0.588623047,0.962158203,0.125244141,-5.007633588,82.59541985,-119.5114504,22032,-346,-380,0.944335938,-17.07787823,-0.830194182,TRUE,0,FALSE,,21754,,35
768.567,64.78785199,-0.601318359,0.932128906,0.174804688,-6.259541985,89.58778626,-144.519084,21947,-379,-263,0.900390625,-15.9477862,-0.574650306,FALSE,0.004214032,FALSE,,21723,,35
768.572,64.79285386,-1.302734375,1.012939453,0.239013672,-8.610687023,64.97709924,-185.4656489,21864,-359,-136,0.856445313,-14.47140093,-0.297192827,FALSE,0.008366663,FALSE,,21692,,35
768.577,64.79785583,-0.673828125,1.039306641,0.256103516,-11.45038168,43.63358779,-201.5877863,21795,-304,-8,0.746582031,-13.33280798,-0.017487066,FALSE,0.012543187,FALSE,,21615,,35
768.582,64.8028572,-1.505859375,1.00390625,0.260742188,-11.60305344,74.93129771,-211.5419847,21736,-245,48,0.570800781,-13.29663856,0.104970799,FALSE,0.016751265,FALSE,,21491,,35
768.587,64.80785884,-0.653564453,1.167724609,-0.182128906,-14.29007634,79.8778626,-214.259542,21692,-181,18,0.351074219,-14.94124254,0.03938614,FALSE,0.020935234,FALSE,,21337,,35
768.592,64.81286073,-0.064941406,3.818115234,0.481445313,-28.0610687,40.51908397,-196.4580153,21644,-205,-217,0.153320313,-18.06123826,-0.475054407,FALSE,0.02515483,FALSE,,21197,,35
768.597,64.81786305,1.504394531,4,1.009765625,-62.93129771,-9.312977099,-109.7099237,21578,-311,-259,0.658691406,-19.0526154,-0.566275105,FALSE,0.029340478,FALSE,,21553,,35
768.602,64.82286503,1.719970703,4,-0.037597656,-66.83969466,-41.3740458,-29.12977099,21482,-431,-219,1.933105469,-9.773461223,-0.477094146,FALSE,0.033543131,FALSE,,22447,,35
768.607,64.82786645,2.008056641,0.900878906,-2.377441406,4.030534351,124.0305344,-47.45038168,21390,-403,362,3.646972656,16.11463869,0.784253877,FALSE,0.037718426,FALSE,,23640,,35
768.612,64.83286841,0.44140625,-0.213378906,-1.123046875,106.1068702,75.02290076,-175.1145038,21412,148,2009,3.844726563,51.10477267,4.349428118,FALSE,0.041942733,FALSE,,23777,,35
768.617,64.83787016,0.75,0.634521484,-0.087890625,97.06870229,9.893129771,-156.3053435,21577,761,2205,3.778808594,77.6482245,4.77485054,FALSE,0.046117639,FALSE,,23731,,35
768.622,64.84287166,0.795166016,0.443115234,-0.124023438,75.08396947,-26.29007634,-124.7633588,21868,1326,1637,4.218261719,90.46406793,3.53943588,FALSE,0.050357303,FALSE,,24035,,35
768.627,64.84787363,0.079833984,-0.3359375,-0.358886719,53.00763359,-21.55725191,-100.2137405,22183,1397,315,5.448730469,99.62413596,0.678062169,FALSE,0.054526319,FALSE,,24880,,35
768.632,64.85287606,-0.016357422,0.358642578,0.29296875,-3.72519084,-91.08396947,-55.9389313,22487,1329,47,6.459472656,113.2055499,0.10079313,FALSE,0.058729563,FALSE,,25569,,35
768.637,64.85787834,0.286132813,0.621826172,0.263916016,-35.02290076,-77.2519084,-29.12977099,22773,1259,425,8.437011719,133.8269775,0.904756873,FALSE,0.062977185,FALSE,,26899,,35
768.642,64.86287981,0.113525391,0.651855469,-0.127197266,-53.12977099,-72.91603053,-33.52671756,23110,1502,1194,9.821289063,161.8080439,2.529263492,FALSE,0.067147849,FALSE,,27815,,35
768.647,64.86788177,0.186035156,1.342041016,-0.305419922,-58.16793893,-77.3129771,-50.77862595,23520,1833,1452,11.84277344,193.9382926,3.056308761,FALSE,0.071326408,FALSE,,29126,,35
768.652,64.87288348,0.260009766,1.750488281,0.062988281,-46.41221374,-133.7709924,-90.07633588,24042,2356,1667,12.96337891,225.2659218,3.497990438,FALSE,0.075531035,FALSE,,29838,,35
768.657,64.87788486,1.480957031,2.195068359,0.4609375,-37.22137405,-52.94656489,-114.2290076,24649,2694,1411,14.32568359,249.8553398,2.94982207,FALSE,0.079722932,FALSE,,30689,,35
768.662,64.88288649,0.301025391,2.308837891,0.570068359,-21.2519084,-10.7480916,-144.5801527,25360,3174,1274,14.83105469,263.0289379,2.659607972,FALSE,0.083961648,FALSE,,30999,,35
768.667,64.88788798,0.504394531,1.774902344,0.634033203,-13.12977099,-57.4351145,-174.9923664,26103,3269,433,15.07275391,260.8504004,0.903298378,FALSE,0.088123109,FALSE,,31147,,35
768.672,64.89288996,0.219482422,1.466796875,0.427734375,-6.748091603,15.02290076,-215.6335878,26854,3303,275,14.89697266,241.7636844,0.573982077,FALSE,0.092328482,FALSE,,31040,,35
768.677,64.89789169,0.120849609,1.395019531,0.271728516,-2.198473282,35.41984733,-234.6259542,27597,3252,-86,14.23779297,207.0116817,-0.179834624,FALSE,0.096518576,FALSE,,30634,,35
768.682,64.90289312,0.104980469,1.457275391,0.177734375,0.885496183,57.52671756,-248.6412214,28306,3103,-486,13.53466797,159.2677684,-1.018232244,FALSE,0.100728161,FALSE,,30197,,35
768.687,64.90789519,-0.064208984,0.995361328,-0.017578125,6.809160305,78.10687023,-261.2824427,28943,2777,-1249,12.30419922,102.6140583,-2.625607639,FALSE,0.104909845,FALSE,,29421,,35
768.692,64.91289666,-1.073730469,0.818115234,-0.125244141,1.496183206,11.26717557,-251.8473282,29433,2085,-1971,11.42529297,41.79648777,-4.153770339,FALSE,0.109117271,FALSE,,28858,,35
768.697,64.9178985,-1.136230469,0.729492188,-0.224853516,-2.93129771,3.908396947,-240.8854962,29764,1391,-3169,10.15087891,-17.68846488,-6.705317191,FALSE,0.113310877,FALSE,,28031,,35
768.702,64.92290069,-1.487304688,0.812988281,-0.234130859,-9.06870229,-14.19847328,-221.5877863,29770,-119,-3882,9.42578125,-71.09882389,-8.234718197,FALSE,0.117525577,FALSE,,27555,,35
768.707,64.92790223,-1.220214844,0.962402344,-0.194580078,-8.030534351,-8.061068702,-222.351145,29626,-671,-1703,8.217285156,-115.4400241,-3.628341134,FALSE,0.121752759,FALSE,,26753,,35
768.712,64.93290468,-0.467041016,0.667236328,-0.164794922,-10.47328244,-3.480916031,-194.9007634,29381,-1124,-1303,7.382324219,-150.5791372,-2.784724821,FALSE,0.125917298,FALSE,,26193,,35
768.717,64.93790644,-0.565673828,0.870117188,-0.083496094,-10.50381679,-1.007633588,-184.7022901,29083,-1323,-924,6.327636719,-176.8171169,-1.982523422,FALSE,0.130091955,FALSE,,25480,,35
768.722,64.94290783,-0.727783203,0.806884766,-0.03125,-9.648854962,-0.213740458,-177.4656489,28713,-1655,-1031,5.668457031,-193.9146987,-2.217514478,FALSE,0.134351532,FALSE,,25031,,35
768.727,64.94791034,-0.63671875,0.848876953,-0.014648438,-8.610687023,0.488549618,-167.8778626,28300,-1837,-698,4.657714844,-202.8939945,-1.506822331,FALSE,0.138507568,FALSE,,24338,,35
768.732,64.95291177,-0.635253906,0.896728516,-0.072509766,-4.946564885,-0.213740458,-144.8854962,27844,-2023,-612,4.020507813,-205.6805063,-1.324152893,FALSE,0.142705216,FALSE,,23898,,35
768.737,64.95791292,-0.573974609,0.885742188,-0.0625,-3.145038168,-0.610687023,-136.1221374,27368,-2094,-402,3.185546875,-203.4771035,-0.872271995,FALSE,0.146885532,FALSE,,23320,,35
768.742,64.96291468,-0.526123047,0.901611328,-0.073486328,-2.351145038,-2.503816794,-125.5877863,26870,-2192,-386,2.658203125,-197.1030776,-0.839003261,FALSE,0.151092849,FALSE,,22953,,35
768.747,64.96791667,-0.454833984,0.913574219,-0.087158203,-1.526717557,-2.41221374,-117.9541985,26365,-2226,-234,1.911132813,-187.771951,-0.509805694,FALSE,0.155281527,FALSE,,22432,,35
768.752,64.97291904,-0.308349609,0.943115234,-0.150634766,-1.007633588,-3.389312977,-105.0076336,25851,-2266,-221,1.449707031,-176.6760861,-0.482139715,FALSE,0.159506797,FALSE,,22109,,35
768.757,64.97792057,-0.208251953,0.952148438,-0.194580078,-1.404580153,-2.778625954,-100.7022901,25335,-2269,-130,0.856445313,-164.4572031,-0.284081379,FALSE,0.163692989,FALSE,,21692,,35
768.762,64.98292224,-0.136962891,0.954833984,-0.248535156,-1.06870229,-2.076335878,-96.45801527,24823,-2254,-109,0.4609375,-151.6170861,-0.238438585,FALSE,0.167894368,FALSE,,21414,,35
768.767,64.98792417,-0.093505859,0.971191406,-0.285888672,-1.190839695,-1.221374046,-93.55725191,24323,-2196,-47,-0.110351563,-139.0570028,-0.102957051,FALSE,0.172078663,FALSE,,21012,,35
768.772,64.99292621,-0.105224609,0.964355469,-0.278808594,-1.801526718,-1.221374046,-89.64885496,23837,-2127,-28,-0.461914063,-127.4207437,-0.061387514,FALSE,0.176297777,FALSE,,20763,,35
768.777,64.99792836,-0.103027344,0.983886719,-0.25,-2.290076336,-0.427480916,-87.26717557,23371,-2042,13,-0.967285156,-116.8704767,0.028535711,FALSE,0.180474503,FALSE,,20406,,35
768.782,65.00293071,-0.142333984,0.974609375,-0.226318359,-3.175572519,0.824427481,-84.42748092,22925,-1951,26,-1.296875,-107.5112239,0.057116315,FALSE,0.184697099,FALSE,,20173,,35
768.787,65.00793255,-0.200439453,0.978027344,-0.226318359,-4.122137405,2.106870229,-81.03816794,22496,-1868,53,-1.802246094,-99.57943426,0.116569903,FALSE,0.188873747,FALSE,,19815,,35
768.792,65.01293454,-0.334228516,0.9921875,-0.267578125,-5.374045802,0.305343511,-71.38931298,22084,-1803,44,-2.065917969,-92.93556738,0.096835923,FALSE,0.193099468,FALSE,,19628,,35
768.797,65.01793626,-0.355957031,0.983642578,-0.271240234,-5.832061069,-0.396946565,-66.83969466,21687,-1741,50,-2.483398438,-87.03363777,0.110150479,FALSE,0.197349873,FALSE,,19332,,35
768.802,65.02293862,-0.347412109,1.005859375,-0.265869141,-6.687022901,-2.229007634,-61.22137405,21303,-1682,37,-2.703125,-81.55213133,0.081554082,FALSE,0.201489665,FALSE,,19176,,35
768.807,65.02794,-0.337890625,0.993408203,-0.250732422,-7.480916031,-3.419847328,-56.42748092,20934,-1618,64,-2.988769531,-76.07455652,0.14116262,FALSE,0.205688852,FALSE,,18973,,35
768.812,65.03294176,-0.257568359,0.997070313,-0.214599609,-8.763358779,-5.312977099,-48.21374046,20580,-1547,57,-3.164550781,-70.33347999,0.125775636,FALSE,0.209886609,FALSE,,18848,,35
768.817,65.03794389,-0.213867188,0.981933594,-0.202392578,-9.618320611,-5.648854962,-45.03816794,20243,-1476,87,-3.428222656,-64.61983584,0.192093948,FALSE,0.214124391,FALSE,,18660,,35
